lat,lon,psi
74.915, 40.2, 0
74.894, 39.333, 0
74.87, 38.468, 0
74.843, 37.606, 0
74.812, 36.747, 0
74.778, 35.893, 0
74.74, 35.042, 0
74.699, 34.196, 0
74.655, 33.354, 0
74.608, 32.518, 0
74.557, 31.686, 0
74.503, 30.861, 0
74.446, 30.041, 0
74.386, 29.228, 0
74.323, 28.421, 0
74.257, 27.621, 0
74.188, 26.828, 0
74.116, 26.042, 0
74.04, 25.263, 0
73.963, 24.492, 0
73.882, 23.728, 0
73.798, 22.973, 0
73.712, 22.225, 0
73.623, 21.485, 0
73.531, 20.754, 0
73.437, 20.031, 0
73.341, 19.316, 0
73.241, 18.61, 0
73.14, 17.913, 0
73.035, 17.223, 0
72.929, 16.543, 0
72.82, 15.871, 0
72.709, 15.208, 0
72.596, 14.554, 0
72.48, 13.908, 0
72.363, 13.271, 0
72.243, 12.642, 0
72.122, 12.022, 0
71.998, 11.411, 0
71.872, 10.808, 0
71.745, 10.214, 0
71.615, 9.6282, 0
71.484, 9.0507, 0
71.351, 8.4816, 0
71.216, 7.9207, 0
71.08, 7.3681, 0
70.942, 6.8235, 0
70.802, 6.2869, 0
70.661, 5.7583, 0
70.518, 5.2375, 0
70.374, 4.7245, 0
70.228, 4.2191, 0
70.081, 3.7213, 0
69.932, 3.231, 0
69.782, 2.7481, 0
69.631, 2.2724, 0
69.479, 1.804, 0
69.325, 1.3426, 0
69.17, 0.88824, 0
69.014, 0.44073, 0
68.856, -1.2722e-14, 0
68.698, -0.43405, 0
68.538, -0.86153, 0
68.378, -1.2825, 0
68.216, -1.6972, 0
68.053, -2.1055, 0
67.89, -2.5077, 0
67.725, -2.9038, 0
67.56, -3.294, 0
67.393, -3.6782, 0
67.226, -4.0567, 0
67.058, -4.4296, 0
66.889, -4.7968, 0
66.719, -5.1586, 0
66.548, -5.5149, 0
66.377, -5.866, 0
66.204, -6.2118, 0
66.032, -6.5526, 0
65.858, -6.8883, 0
65.684, -7.219, 0
65.509, -7.5449, 0
65.333, -7.8661, 0
65.157, -8.1825, 0
64.98, -8.4944, 0
64.803, -8.8017, 0
64.625, -9.1046, 0
64.446, -9.4031, 0
64.267, -9.6974, 0
64.088, -9.9874, 0
63.907, -10.273, 0
63.727, -10.555, 0
63.546, -10.833, 0
63.364, -11.107, 0
63.182, -11.377, 0
63, -11.643, 0
62.817, -11.906, 0
62.634, -12.165, 0
62.45, -12.42, 0
62.266, -12.672, 0
62.082, -12.921, 0
61.897, -13.166, 0
61.712, -13.408, 0
61.526, -13.646, 0
61.341, -13.881, 0
61.154, -14.113, 0
60.968, -14.342, 0
60.781, -14.568, 0
60.595, -14.791, 0
60.407, -15.011, 0
60.22, -15.228, 0
60.032, -15.442, 0
59.844, -15.654, 0
59.656, -15.863, 0
59.468, -16.069, 0
59.279, -16.272, 0
59.09, -16.473, 0
58.901, -16.671, 0
58.712, -16.867, 0
58.523, -17.06, 0
58.333, -17.251, 0
58.144, -17.439, 0
57.954, -17.625, 0
57.764, -17.809, 0
57.574, -17.991, 0
57.384, -18.17, 0
57.193, -18.347, 0
57.003, -18.522, 0
56.812, -18.695, 0
56.622, -18.866, 0
56.431, -19.034, 0
56.24, -19.201, 0
56.049, -19.366, 0
55.858, -19.529, 0
55.667, -19.689, 0
55.476, -19.848, 0
55.285, -20.005, 0
55.094, -20.161, 0
54.903, -20.314, 0
54.711, -20.466, 0
54.52, -20.616, 0
54.329, -20.764, 0
54.137, -20.911, 0
53.946, -21.056, 0
53.754, -21.199, 0
53.563, -21.34, 0
53.372, -21.481, 0
53.18, -21.619, 0
52.989, -21.756, 0
52.797, -21.892, 0
52.606, -22.026, 0
52.415, -22.158, 0
52.223, -22.289, 0
52.032, -22.419, 0
51.841, -22.547, 0
51.649, -22.674, 0
51.458, -22.8, 0
51.267, -22.924, 0
51.076, -23.047, 0
50.885, -23.168, 0
50.694, -23.289, 0
50.503, -23.408, 0
50.312, -23.526, 0
50.121, -23.642, 0
49.931, -23.758, 0
49.74, -23.872, 0
49.549, -23.985, 0
49.359, -24.097, 0
49.168, -24.208, 0
48.978, -24.317, 0
48.788, -24.426, 0
48.598, -24.533, 0
48.408, -24.64, 0
48.218, -24.745, 0
48.028, -24.85, 0
47.838, -24.953, 0
47.649, -25.055, 0
47.459, -25.156, 0
47.27, -25.257, 0
47.081, -25.356, 0
46.892, -25.454, 0
46.703, -25.552, 0
46.514, -25.648, 0
46.325, -25.744, 0
46.136, -25.839, 0
45.948, -25.932, 0
45.76, -26.025, 0
45.571, -26.117, 0
45.383, -26.209, 0
45.195, -26.299, 0
45.008, -26.388, 0
44.82, -26.477, 0
44.633, -26.565, 0
44.445, -26.652, 0
44.258, -26.738, 0
44.071, -26.824, 0
43.884, -26.909, 0
43.698, -26.993, 0
43.511, -27.076, 0
43.325, -27.158, 0
43.139, -27.24, 0
42.953, -27.321, 0
42.767, -27.401, 0
42.581, -27.481, 0
42.396, -27.56, 0
42.21, -27.638, 0
42.025, -27.716, 0
41.84, -27.793, 0
41.655, -27.869, 0
41.471, -27.944, 0
37.77, 119.1, 0
37.95, 119.04, 0
38.13, 118.97, 0
38.311, 118.91, 0
38.492, 118.84, 0
38.673, 118.77, 0
38.855, 118.71, 0
39.036, 118.64, 0
39.218, 118.57, 0
39.4, 118.5, 0
39.582, 118.43, 0
39.764, 118.36, 0
39.947, 118.29, 0
40.129, 118.22, 0
40.312, 118.15, 0
40.495, 118.07, 0
40.679, 118, 0
40.862, 117.93, 0
41.046, 117.85, 0
41.23, 117.78, 0
41.414, 117.7, 0
41.598, 117.62, 0
41.783, 117.55, 0
41.967, 117.47, 0
42.152, 117.39, 0
42.337, 117.31, 0
42.522, 117.23, 0
42.707, 117.15, 0
42.893, 117.07, 0
43.079, 116.99, 0
43.264, 116.9, 0
43.45, 116.82, 0
43.637, 116.74, 0
43.823, 116.65, 0
44.009, 116.57, 0
44.196, 116.48, 0
44.383, 116.39, 0
44.57, 116.3, 0
44.757, 116.21, 0
44.944, 116.12, 0
45.131, 116.03, 0
45.319, 115.94, 0
45.507, 115.85, 0
45.694, 115.76, 0
45.882, 115.66, 0
46.07, 115.57, 0
46.259, 115.47, 0
46.447, 115.38, 0
46.635, 115.28, 0
46.824, 115.18, 0
47.013, 115.08, 0
47.202, 114.98, 0
47.391, 114.88, 0
47.58, 114.78, 0
47.769, 114.67, 0
47.958, 114.57, 0
48.147, 114.46, 0
48.337, 114.36, 0
48.526, 114.25, 0
48.716, 114.14, 0
48.906, 114.03, 0
49.096, 113.92, 0
49.286, 113.81, 0
49.476, 113.69, 0
49.666, 113.58, 0
49.856, 113.46, 0
50.046, 113.35, 0
50.237, 113.23, 0
50.427, 113.11, 0
50.617, 112.99, 0
50.808, 112.87, 0
50.998, 112.74, 0
51.189, 112.62, 0
51.38, 112.49, 0
51.57, 112.37, 0
51.761, 112.24, 0
51.952, 112.11, 0
52.143, 111.98, 0
52.333, 111.85, 0
52.524, 111.71, 0
52.715, 111.58, 0
52.906, 111.44, 0
53.097, 111.3, 0
53.288, 111.16, 0
53.479, 111.02, 0
53.669, 110.88, 0
53.86, 110.73, 0
54.051, 110.59, 0
54.242, 110.44, 0
54.433, 110.29, 0
54.623, 110.14, 0
54.814, 109.98, 0
55.005, 109.83, 0
55.195, 109.67, 0
55.386, 109.51, 0
55.576, 109.35, 0
55.767, 109.19, 0
55.957, 109.03, 0
56.147, 108.86, 0
56.338, 108.69, 0
56.528, 108.52, 0
56.718, 108.35, 0
56.908, 108.17, 0
57.097, 108, 0
57.287, 107.82, 0
57.477, 107.64, 0
57.666, 107.45, 0
57.855, 107.27, 0
58.044, 107.08, 0
58.233, 106.89, 0
58.422, 106.7, 0
58.611, 106.5, 0
58.799, 106.31, 0
58.987, 106.11, 0
59.175, 105.9, 0
59.363, 105.7, 0
59.551, 105.49, 0
59.738, 105.28, 0
59.925, 105.07, 0
60.112, 104.85, 0
60.299, 104.63, 0
60.485, 104.41, 0
60.671, 104.19, 0
60.857, 103.96, 0
61.042, 103.73, 0
61.228, 103.5, 0
61.413, 103.26, 0
61.597, 103.02, 0
61.781, 102.78, 0
61.965, 102.53, 0
62.149, 102.28, 0
62.332, 102.03, 0
62.515, 101.77, 0
62.697, 101.51, 0
62.879, 101.24, 0
63.06, 100.98, 0
63.241, 100.7, 0
63.422, 100.43, 0
63.602, 100.15, 0
63.782, 99.866, 0
63.961, 99.578, 0
64.14, 99.287, 0
64.318, 98.991, 0
64.495, 98.691, 0
64.672, 98.387, 0
64.848, 98.078, 0
65.024, 97.765, 0
65.199, 97.447, 0
65.374, 97.125, 0
65.548, 96.798, 0
65.721, 96.466, 0
65.893, 96.129, 0
66.065, 95.787, 0
66.236, 95.44, 0
66.407, 95.088, 0
66.576, 94.731, 0
66.745, 94.368, 0
66.913, 94, 0
67.08, 93.627, 0
67.246, 93.247, 0
67.411, 92.862, 0
67.575, 92.472, 0
67.739, 92.075, 0
67.901, 91.672, 0
68.063, 91.264, 0
68.223, 90.849, 0
68.383, 90.428, 0
68.541, 90, 0
68.698, 89.566, 0
68.854, 89.125, 0
69.009, 88.678, 0
69.163, 88.224, 0
69.315, 87.763, 0
69.466, 87.295, 0
69.616, 86.82, 0
69.765, 86.338, 0
69.912, 85.849, 0
70.058, 85.352, 0
70.202, 84.848, 0
70.345, 84.336, 0
70.487, 83.817, 0
70.626, 83.29, 0
70.765, 82.755, 0
70.901, 82.213, 0
71.036, 81.663, 0
71.17, 81.104, 0
71.301, 80.538, 0
71.431, 79.963, 0
71.559, 79.38, 0
71.685, 78.789, 0
71.81, 78.19, 0
71.932, 77.583, 0.98
72.052, 76.967, 1
72.171, 76.342, 0.99
72.287, 75.71, 0.99
72.401, 75.069, 0.99
72.513, 74.419, 1
72.623, 73.761, 1
72.73, 73.095, 1
72.835, 72.42, 1
72.938, 71.737, 0.99
73.039, 71.046, 0.98
73.137, 70.346, 0
73.232, 69.638, 0.95
73.325, 68.923, 0.93
73.415, 68.199, 0.96
73.503, 67.467, 0.92
73.588, 66.727, 0.97
73.671, 65.98, 0.97
73.75, 65.225, 0.95
73.827, 64.463, 0.95
73.901, 63.693, 0.96
73.972, 62.916, 0.99
74.04, 62.133, 1
74.106, 61.343, 1
74.168, 60.546, 1
74.227, 59.744, 1
74.283, 58.935, 1
74.336, 58.12, 0
74.386, 57.301, 0
74.433, 56.476, 0
74.476, 55.646, 0
74.517, 54.811, 0
74.554, 53.973, 0
74.587, 53.13, 0
74.618, 52.284, 0
74.645, 51.435, 0
74.669, 50.583, 0
74.689, 49.728, 0
74.706, 48.871, 0
74.72, 48.013, 0
74.73, 47.153, 0
74.737, 46.292, 0
74.74, 45.431, 0
74.74, 44.569, 0
74.737, 43.708, 0
74.73, 42.847, 0
74.72, 41.987, 0
74.706, 41.129, 0
74.689, 40.272, 0
74.669, 39.417, 0
74.645, 38.565, 0
74.618, 37.716, 0
74.587, 36.87, 0
74.554, 36.027, 0
74.517, 35.189, 0
74.476, 34.354, 0
74.433, 33.524, 0
74.386, 32.699, 0
74.336, 31.88, 0
74.283, 31.065, 0
74.227, 30.256, 0
74.168, 29.454, 0
74.106, 28.657, 0
74.04, 27.867, 0
73.972, 27.084, 0
73.901, 26.307, 0
73.827, 25.537, 0
73.75, 24.775, 0
73.671, 24.02, 0
73.588, 23.273, 0
73.503, 22.533, 0
73.415, 21.801, 0
73.325, 21.077, 0
73.232, 20.362, 0
73.137, 19.654, 0
73.039, 18.954, 0
72.938, 18.263, 0
72.835, 17.58, 0
72.73, 16.905, 0
72.623, 16.239, 0
72.513, 15.581, 0
72.401, 14.931, 0
72.287, 14.29, 0
72.171, 13.658, 0
72.052, 13.033, 0
71.932, 12.417, 0
71.81, 11.81, 0
71.685, 11.211, 0
71.559, 10.62, 0
71.431, 10.037, 0
71.301, 9.4623, 0
71.17, 8.8959, 0
71.036, 8.3374, 0
70.901, 7.787, 0
70.765, 7.2445, 0
70.626, 6.7098, 0
70.487, 6.1829, 0
70.345, 5.6637, 0
70.202, 5.1521, 0
70.058, 4.648, 0
69.912, 4.1513, 0
69.765, 3.6619, 0
69.616, 3.1798, 0
69.466, 2.7049, 0
69.315, 2.237, 0
69.163, 1.776, 0
69.009, 1.322, 0
68.854, 0.87468, 0
68.698, 0.43405, 0
68.541, -1.2722e-14, 0
68.383, -0.42757, 0
68.223, -0.84876, 0
68.063, -1.2637, 0
67.901, -1.6724, 0
67.739, -2.075, 0
67.575, -2.4717, 0
67.411, -2.8624, 0
67.246, -3.2473, 0
67.08, -3.6266, 0
66.913, -4.0002, 0
66.745, -4.3683, 0
66.576, -4.7309, 0
66.407, -5.0883, 0
66.236, -5.4403, 0
66.065, -5.7872, 0
65.893, -6.1291, 0
65.721, -6.4659, 0
65.548, -6.7979, 0
65.374, -7.125, 0
65.199, -7.4474, 0
65.024, -7.7652, 0
64.848, -8.0783, 0
64.672, -8.387, 0
64.495, -8.6913, 0
64.318, -8.9912, 0
64.14, -9.2869, 0
63.961, -9.5784, 0
63.782, -9.8658, 0
63.602, -10.149, 0
63.422, -10.429, 0
63.241, -10.704, 0
63.06, -10.976, 0
62.879, -11.244, 0
62.697, -11.508, 0
62.515, -11.768, 0
62.332, -12.025, 0
62.149, -12.279, 0
61.965, -12.529, 0
61.781, -12.775, 0
61.597, -13.019, 0
61.413, -13.259, 0
61.228, -13.496, 0
61.042, -13.729, 0
60.857, -13.96, 0
60.671, -14.188, 0
60.485, -14.412, 0
60.299, -14.634, 0
60.112, -14.853, 0
59.925, -15.068, 0
59.738, -15.282, 0
59.551, -15.492, 0
59.363, -15.7, 0
59.175, -15.905, 0
58.987, -16.107, 0
58.799, -16.307, 0
58.611, -16.504, 0
58.422, -16.699, 0
58.233, -16.892, 0
58.044, -17.082, 0
57.855, -17.269, 0
57.666, -17.455, 0
57.477, -17.638, 0
57.287, -17.819, 0
57.097, -17.998, 0
56.908, -18.174, 0
56.718, -18.349, 0
56.528, -18.521, 0
56.338, -18.691, 0
56.147, -18.859, 0
55.957, -19.026, 0
55.767, -19.19, 0
55.576, -19.352, 0
55.386, -19.513, 0
55.195, -19.671, 0
55.005, -19.828, 0
54.814, -19.983, 0
54.623, -20.136, 0
54.433, -20.288, 0
54.242, -20.437, 0
54.051, -20.586, 0
53.86, -20.732, 0
53.669, -20.877, 0
53.479, -21.02, 0
53.288, -21.161, 0
53.097, -21.301, 0
52.906, -21.44, 0
52.715, -21.577, 0
52.524, -21.712, 0
52.333, -21.846, 0
52.143, -21.978, 0
51.952, -22.109, 0
51.761, -22.239, 0
51.57, -22.367, 0
51.38, -22.494, 0
51.189, -22.62, 0
50.998, -22.744, 0
50.808, -22.867, 0
50.617, -22.989, 0
50.427, -23.109, 0
50.237, -23.228, 0
50.046, -23.346, 0
49.856, -23.463, 0
49.666, -23.578, 0
49.476, -23.693, 0
49.286, -23.806, 0
49.096, -23.918, 0
48.906, -24.029, 0
48.716, -24.139, 0
48.526, -24.247, 0
48.337, -24.355, 0
48.147, -24.462, 0
47.958, -24.567, 0
47.769, -24.672, 0
47.58, -24.775, 0
47.391, -24.878, 0
47.202, -24.979, 0
47.013, -25.08, 0
46.824, -25.179, 0
46.635, -25.278, 0
46.447, -25.375, 0
46.259, -25.472, 0
46.07, -25.568, 0
45.882, -25.663, 0
45.694, -25.757, 0
45.507, -25.85, 0
45.319, -25.942, 0
45.131, -26.034, 0
44.944, -26.124, 0
44.757, -26.214, 0
44.57, -26.303, 0
44.383, -26.391, 0
44.196, -26.479, 0
44.009, -26.565, 0
43.823, -26.651, 0
43.637, -26.736, 0
43.45, -26.82, 0
43.264, -26.904, 0
43.079, -26.986, 0
42.893, -27.068, 0
42.707, -27.15, 0
42.522, -27.23, 0
42.337, -27.31, 0
42.152, -27.389, 0
41.967, -27.468, 0
41.783, -27.546, 0
41.598, -27.623, 0
41.414, -27.699, 0
37.718, 118.88, 0
37.898, 118.81, 0
38.078, 118.74, 0
38.259, 118.68, 0
38.439, 118.61, 0
38.62, 118.54, 0
38.801, 118.47, 0
38.982, 118.41, 0
39.164, 118.34, 0
39.345, 118.27, 0
39.527, 118.19, 0
39.709, 118.12, 0
39.892, 118.05, 0
40.074, 117.98, 0
40.257, 117.91, 0
40.439, 117.83, 0
40.622, 117.76, 0
40.806, 117.68, 0
40.989, 117.61, 0
41.172, 117.53, 0
41.356, 117.46, 0
41.54, 117.38, 0
41.724, 117.3, 0
41.908, 117.22, 0
42.093, 117.14, 0
42.278, 117.06, 0
42.462, 116.98, 0
42.647, 116.9, 0
42.832, 116.82, 0
43.018, 116.73, 0
43.203, 116.65, 0
43.389, 116.57, 0
43.575, 116.48, 0
43.761, 116.39, 0
43.947, 116.31, 0
44.133, 116.22, 0
44.319, 116.13, 0
44.506, 116.04, 0
44.693, 115.95, 0
44.88, 115.86, 0
45.067, 115.77, 0
45.254, 115.68, 0
45.441, 115.58, 0
45.628, 115.49, 0
45.816, 115.39, 0
46.004, 115.3, 0
46.191, 115.2, 0
46.379, 115.1, 0
46.567, 115, 0
46.756, 114.9, 0
46.944, 114.8, 0
47.132, 114.7, 0
47.321, 114.6, 0
47.509, 114.5, 0
47.698, 114.39, 0
47.887, 114.29, 0
48.076, 114.18, 0
48.265, 114.07, 0
48.454, 113.96, 0
48.643, 113.85, 0
48.833, 113.74, 0
49.022, 113.63, 0
49.212, 113.52, 0
49.401, 113.4, 0
49.591, 113.29, 0
49.78, 113.17, 0
49.97, 113.05, 0
50.16, 112.93, 0
50.35, 112.81, 0
50.54, 112.69, 0
50.73, 112.57, 0
50.92, 112.44, 0
51.11, 112.32, 0
51.3, 112.19, 0
51.49, 112.06, 0
51.681, 111.93, 0
51.871, 111.8, 0
52.061, 111.67, 0
52.251, 111.54, 0
52.442, 111.4, 0
52.632, 111.26, 0
52.822, 111.12, 0
53.013, 110.98, 0
53.203, 110.84, 0
53.393, 110.7, 0
53.583, 110.56, 0
53.774, 110.41, 0
53.964, 110.26, 0
54.154, 110.11, 0
54.344, 109.96, 0
54.534, 109.81, 0
54.725, 109.65, 0
54.915, 109.5, 0
55.105, 109.34, 0
55.295, 109.18, 0
55.484, 109.02, 0
55.674, 108.85, 0
55.864, 108.69, 0
56.054, 108.52, 0
56.243, 108.35, 0
56.433, 108.18, 0
56.622, 108, 0
56.811, 107.83, 0
57, 107.65, 0
57.189, 107.47, 0
57.378, 107.29, 0
57.567, 107.1, 0
57.755, 106.92, 0
57.944, 106.73, 0
58.132, 106.53, 0
58.32, 106.34, 0
58.508, 106.14, 0
58.695, 105.95, 0
58.883, 105.74, 0
59.07, 105.54, 0
59.257, 105.33, 0
59.444, 105.12, 0
59.631, 104.91, 0
59.817, 104.7, 0
60.003, 104.48, 0
60.189, 104.26, 0
60.374, 104.04, 0
60.56, 103.81, 0
60.745, 103.58, 0
60.929, 103.35, 0
61.114, 103.11, 0
61.298, 102.88, 0
61.481, 102.63, 0
61.665, 102.39, 0
61.848, 102.14, 0
62.03, 101.89, 0
62.213, 101.63, 0
62.394, 101.38, 0
62.576, 101.11, 0
62.757, 100.85, 0
62.937, 100.58, 0
63.118, 100.3, 0
63.297, 100.03, 0
63.476, 99.747, 0
63.655, 99.462, 0
63.833, 99.174, 0
64.011, 98.881, 0
64.188, 98.584, 0
64.364, 98.282, 0
64.54, 97.977, 0
64.716, 97.667, 0
64.89, 97.352, 0
65.064, 97.033, 0
65.238, 96.71, 0
65.411, 96.382, 0
65.583, 96.049, 0
65.754, 95.711, 0
65.925, 95.368, 0
66.095, 95.02, 0
66.264, 94.667, 0
66.432, 94.309, 0
66.6, 93.945, 0
66.766, 93.576, 0
66.932, 93.202, 0
67.097, 92.822, 0
67.261, 92.437, 0
67.425, 92.045, 0
67.587, 91.648, 0
67.748, 91.245, 0
67.908, 90.836, 0
68.067, 90.421, 0
68.225, 90, 0
68.383, 89.572, 0
68.538, 89.138, 0
68.693, 88.698, 0
68.847, 88.251, 0
68.999, 87.797, 0
69.15, 87.337, 0
69.3, 86.87, 0
69.449, 86.396, 0
69.596, 85.914, 0
69.742, 85.426, 0
69.886, 84.931, 0
70.03, 84.428, 0
70.171, 83.918, 0
70.311, 83.4, 0
70.45, 82.875, 1
70.587, 82.342, 1
70.722, 81.802, 0
70.856, 81.254, 0
70.988, 80.698, 0
71.118, 80.134, 0
71.246, 79.563, 0
71.373, 78.983, 0
71.498, 78.395, 0
71.621, 77.8, 0
71.742, 77.196, 0
71.861, 76.584, 0
71.978, 75.964, 0.98
72.093, 75.336, 0
72.205, 74.699, 0.99
72.316, 74.055, 0.99
72.425, 73.402, 1
72.531, 72.741, 0.99
72.635, 72.072, 0
72.736, 71.395, 0
72.835, 70.71, 0
72.932, 70.017, 1
73.026, 69.316, 0.93
73.118, 68.607, 0.91
73.207, 67.891, 0.94
73.294, 67.166, 0.95
73.378, 66.435, 0.95
73.459, 65.695, 0.95
73.538, 64.949, 0.95
73.614, 64.195, 0.95
73.687, 63.435, 0.95
73.757, 62.668, 0.97
73.824, 61.894, 0.99
73.888, 61.113, 1
73.95, 60.327, 1
74.008, 59.534, 1
74.063, 58.736, 1
74.116, 57.933, 0
74.165, 57.124, 0
74.211, 56.31, 0
74.254, 55.491, 0
74.293, 54.669, 0
74.33, 53.842, 0
74.363, 53.011, 0
74.393, 52.177, 0
74.42, 51.34, 0
74.443, 50.5, 0
74.463, 49.658, 0
74.48, 48.814, 0
74.493, 47.968, 0
74.503, 47.121, 0
74.51, 46.273, 0
74.513, 45.424, 0
74.513, 44.576, 0
74.51, 43.727, 0
74.503, 42.879, 0
74.493, 42.032, 0
74.48, 41.186, 0
74.463, 40.342, 0
74.443, 39.5, 0
74.42, 38.66, 0
74.393, 37.823, 0
74.363, 36.989, 0
74.33, 36.158, 0
74.293, 35.331, 0
74.254, 34.509, 0
74.211, 33.69, 0
74.165, 32.876, 0
74.116, 32.067, 0
74.063, 31.264, 0
74.008, 30.466, 0
73.95, 29.673, 0
73.888, 28.887, 0
73.824, 28.106, 0
73.757, 27.332, 0
73.687, 26.565, 0
73.614, 25.805, 0
73.538, 25.051, 0
73.459, 24.305, 0
73.378, 23.565, 0
73.294, 22.834, 0
73.207, 22.109, 0
73.118, 21.393, 0
73.026, 20.684, 0
72.932, 19.983, 0
72.835, 19.29, 0
72.736, 18.605, 0
72.635, 17.928, 0
72.531, 17.259, 0
72.425, 16.598, 0
72.316, 15.945, 0
72.205, 15.301, 0
72.093, 14.664, 0
71.978, 14.036, 0
71.861, 13.416, 0
71.742, 12.804, 0
71.621, 12.2, 0
71.498, 11.605, 0
71.373, 11.017, 0
71.246, 10.437, 0
71.118, 9.8658, 0
70.988, 9.3021, 0
70.856, 8.7462, 0
70.722, 8.1981, 0
70.587, 7.6577, 0
70.45, 7.125, 0
70.311, 6.5999, 0
70.171, 6.0823, 0
70.03, 5.5722, 0
69.886, 5.0694, 0
69.742, 4.5739, 0
69.596, 4.0856, 0
69.449, 3.6044, 0
69.3, 3.1302, 0
69.15, 2.663, 0
68.999, 2.2026, 0
68.847, 1.7489, 0
68.693, 1.302, 0
68.538, 0.86153, 0
68.383, 0.42757, 0
68.225, -1.2722e-14, 0
68.067, -0.42128, 0
67.908, -0.83638, 0
67.748, -1.2454, 0
67.587, -1.6483, 0
67.425, -2.0454, 0
67.261, -2.4366, 0
67.097, -2.8222, 0
66.932, -3.202, 0
66.766, -3.5763, 0
66.6, -3.9452, 0
66.432, -4.3087, 0
66.264, -4.6669, 0
66.095, -5.0199, 0
65.925, -5.3677, 0
65.754, -5.7106, 0
65.583, -6.0485, 0
65.411, -6.3816, 0
65.238, -6.7098, 0
65.064, -7.0334, 0
64.89, -7.3524, 0
64.716, -7.6668, 0
64.54, -7.9768, 0
64.364, -8.2823, 0
64.188, -8.5836, 0
64.011, -8.8807, 0
63.833, -9.1735, 0
63.655, -9.4623, 0
63.476, -9.7471, 0
63.297, -10.028, 0
63.118, -10.305, 0
62.937, -10.578, 0
62.757, -10.847, 0
62.576, -11.113, 0
62.394, -11.375, 0
62.213, -11.634, 0
62.03, -11.889, 0
61.848, -12.14, 0
61.665, -12.388, 0
61.481, -12.633, 0
61.298, -12.875, 0
61.114, -13.113, 0
60.929, -13.349, 0
60.745, -13.581, 0
60.56, -13.81, 0
60.374, -14.036, 0
60.189, -14.259, 0
60.003, -14.48, 0
59.817, -14.697, 0
59.631, -14.912, 0
59.444, -15.124, 0
59.257, -15.333, 0
59.07, -15.54, 0
58.883, -15.744, 0
58.695, -15.945, 0
58.508, -16.144, 0
58.32, -16.341, 0
58.132, -16.535, 0
57.944, -16.726, 0
57.755, -16.916, 0
57.567, -17.103, 0
57.378, -17.287, 0
57.189, -17.47, 0
57, -17.65, 0
56.811, -17.828, 0
56.622, -18.004, 0
56.433, -18.178, 0
56.243, -18.35, 0
56.054, -18.52, 0
55.864, -18.687, 0
55.674, -18.853, 0
55.484, -19.017, 0
55.295, -19.179, 0
55.105, -19.339, 0
54.915, -19.497, 0
54.725, -19.654, 0
54.534, -19.808, 0
54.344, -19.961, 0
54.154, -20.113, 0
53.964, -20.262, 0
53.774, -20.41, 0
53.583, -20.556, 0
53.393, -20.701, 0
53.203, -20.844, 0
53.013, -20.985, 0
52.822, -21.125, 0
52.632, -21.263, 0
52.442, -21.4, 0
52.251, -21.535, 0
52.061, -21.669, 0
51.871, -21.801, 0
51.681, -21.932, 0
51.49, -22.062, 0
51.3, -22.19, 0
51.11, -22.317, 0
50.92, -22.443, 0
50.73, -22.567, 0
50.54, -22.69, 0
50.35, -22.812, 0
50.16, -22.932, 0
49.97, -23.051, 0
49.78, -23.169, 0
49.591, -23.286, 0
49.401, -23.402, 0
49.212, -23.516, 0
49.022, -23.629, 0
48.833, -23.742, 0
48.643, -23.853, 0
48.454, -23.962, 0
48.265, -24.071, 0
48.076, -24.179, 0
47.887, -24.286, 0
47.698, -24.392, 0
47.509, -24.496, 0
47.321, -24.6, 0
47.132, -24.702, 0
46.944, -24.804, 0
46.756, -24.905, 0
46.567, -25.004, 0
46.379, -25.103, 0
46.191, -25.201, 0
46.004, -25.298, 0
45.816, -25.394, 0
45.628, -25.489, 0
45.441, -25.583, 0
45.254, -25.677, 0
45.067, -25.769, 0
44.88, -25.861, 0
44.693, -25.952, 0
44.506, -26.042, 0
44.319, -26.131, 0
44.133, -26.219, 0
43.947, -26.307, 0
43.761, -26.394, 0
43.575, -26.48, 0
43.389, -26.565, 0
43.203, -26.65, 0
43.018, -26.733, 0
42.832, -26.816, 0
42.647, -26.899, 0
42.462, -26.98, 0
42.278, -27.061, 0
42.093, -27.141, 0
41.908, -27.221, 0
41.724, -27.3, 0
41.54, -27.378, 0
41.356, -27.455, 0
37.666, 118.65, 0
37.845, 118.58, 0
38.025, 118.52, 0
38.205, 118.45, 0
38.386, 118.38, 0
38.566, 118.31, 0
38.747, 118.24, 0
38.928, 118.17, 0
39.109, 118.1, 0
39.29, 118.03, 0
39.472, 117.96, 0
39.654, 117.89, 0
39.836, 117.82, 0
40.018, 117.74, 0
40.2, 117.67, 0
40.382, 117.59, 0
40.565, 117.52, 0
40.748, 117.44, 0
40.931, 117.37, 0
41.114, 117.29, 0
41.298, 117.21, 0
41.481, 117.13, 0
41.665, 117.05, 0
41.849, 116.97, 0
42.033, 116.89, 0
42.217, 116.81, 0
42.402, 116.73, 0
42.586, 116.65, 0
42.771, 116.57, 0
42.956, 116.48, 0
43.141, 116.4, 0
43.327, 116.31, 0
43.512, 116.22, 0
43.698, 116.14, 0
43.883, 116.05, 0
44.069, 115.96, 0
44.255, 115.87, 0
44.441, 115.78, 0
44.628, 115.69, 0
44.814, 115.6, 0
45.001, 115.51, 0
45.188, 115.41, 0
45.375, 115.32, 0
45.562, 115.22, 0
45.749, 115.13, 0
45.936, 115.03, 0
